,age,workclass,education-num,marital-status,occupation,sex,capital-gain,capital-loss,hours-per-week,native-country,wage,capital-gain-bool,target,education_bachelors,education_below-hs,education_doc_prof,education_hs-grad,education_masters
249,45, Private,9, Married-civ-spouse, Adm-clerical,1,0,0,40, ?, <=50K,0,0,0,0,0,1,0
250,41, Private,15, Married-civ-spouse, Prof-specialty,0,0,0,40, United-States, >50K,0,1,0,0,1,0,0
251,42, Private,13, Married-civ-spouse, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
252,59, Local-gov,6, Widowed, Other-service,0,0,0,30, United-States, <=50K,0,0,0,1,0,0,0
253,19, Local-gov,10, Never-married, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
254,58, Private,10, Never-married, Transport-moving,1,0,0,20, United-States, <=50K,0,0,0,0,0,0,0
255,42, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing,1,0,0,40, Cambodia, >50K,0,1,0,0,0,1,0
256,20, Private,9, Never-married, Other-service,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
257,32, Private,9, Separated, Other-service,0,0,0,30, United-States, <=50K,0,0,0,0,0,1,0
258,45, Private,11, Widowed, Exec-managerial,0,0,0,45, United-States, <=50K,0,0,0,0,0,0,0
259,50, Private,4, Divorced, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
260,36, Private,13, Divorced, Prof-specialty,0,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
261,45, Private,9, Married-civ-spouse, Sales,1,0,0,60, United-States, <=50K,0,0,0,0,0,1,0
262,17, Private,7, Never-married, Other-service,1,0,0,12, United-States, <=50K,0,0,0,1,0,0,0
263,59, Private,10, Married-civ-spouse, Sales,1,4064,0,40, United-States, <=50K,1,0,0,0,0,0,0
264,26, Private,7, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
265,37, Self-emp-inc,10, Married-civ-spouse, Exec-managerial,1,0,0,75, Thailand, >50K,0,1,0,0,0,0,0
266,19, ?,10, Never-married, ?,1,0,0,24, Canada, <=50K,0,0,0,0,0,0,0
267,64, Private,9, Married-civ-spouse, Exec-managerial,1,0,0,40, United-States, >50K,0,1,0,0,0,1,0
268,33, Private,13, Never-married, Prof-specialty,0,0,0,45, United-States, <=50K,0,0,1,0,0,0,0
269,33, Private,9, Married-civ-spouse, Craft-repair,0,0,0,40, United-States, >50K,0,1,0,0,0,1,0
270,61, Private,9, Married-civ-spouse, Exec-managerial,1,0,0,40, United-States, >50K,0,1,0,0,0,1,0
271,17, Private,5, Never-married, Other-service,1,1055,0,24, United-States, <=50K,1,0,0,1,0,0,0
272,50, Self-emp-not-inc,14, Married-civ-spouse, Farming-fishing,1,2407,0,98, United-States, <=50K,1,0,0,0,0,0,1
273,27, Local-gov,14, Never-married, Prof-specialty,1,0,0,35, United-States, <=50K,0,0,0,0,0,0,1
274,30, Private,9, Divorced, Prof-specialty,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
275,43, Private,9, Married-civ-spouse, Handlers-cleaners,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
276,44, Private,10, Married-civ-spouse, Craft-repair,1,7298,0,40, United-States, >50K,1,1,0,0,0,0,0
277,35, Private,10, Never-married, Exec-managerial,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
278,25, Private,10, Never-married, Tech-support,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
279,24, Private,10, Married-civ-spouse, Machine-op-inspct,0,7298,0,48, United-States, >50K,1,1,0,0,0,0,0
280,22, Private,13, Never-married, Prof-specialty,0,0,0,15, Germany, <=50K,0,0,1,0,0,0,0
281,42, Local-gov,10, Married-civ-spouse, Craft-repair,1,5178,0,40, United-States, >50K,1,1,0,0,0,0,0
282,34, Private,12, Divorced, Sales,0,0,0,45, United-States, <=50K,0,0,0,0,0,0,0
283,60, Private,13, Divorced, Prof-specialty,0,0,0,42, United-States, <=50K,0,0,1,0,0,0,0
284,21, Private,9, Never-married, Handlers-cleaners,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
285,57, Federal-gov,14, Married-civ-spouse, Sales,1,15024,0,40, United-States, >50K,1,1,0,0,0,0,1
286,41, Private,15, Married-civ-spouse, Prof-specialty,1,0,0,60, United-States, >50K,0,1,0,0,1,0,0
287,50, Private,10, Divorced, Other-service,1,0,0,45, United-States, <=50K,0,0,0,0,0,0,0
288,25, Private,13, Never-married, Exec-managerial,0,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
289,50, Private,4, Married-civ-spouse, Craft-repair,1,0,0,40, Ecuador, <=50K,0,0,0,1,0,0,0
290,36, Private,13, Married-civ-spouse, Prof-specialty,1,0,0,45, United-States, <=50K,0,0,1,0,0,0,0
291,31, Private,9, Divorced, Prof-specialty,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
292,29, Local-gov,13, Never-married, Protective-serv,1,0,0,56, United-States, <=50K,0,0,1,0,0,0,0
293,21, Private,10, Never-married, Sales,1,0,0,45, United-States, <=50K,0,0,0,0,0,0,0
294,27, Private,13, Never-married, Tech-support,0,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
295,65, Private,9, Married-civ-spouse, Transport-moving,1,0,0,16, United-States, <=50K,0,0,0,0,0,1,0
296,37, Self-emp-inc,13, Divorced, Sales,0,0,0,60, United-States, <=50K,0,0,1,0,0,0,0
297,39, ?,14, Married-civ-spouse, ?,0,3464,0,40, ?, <=50K,1,0,0,0,0,0,1
298,24, Private,9, Never-married, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
299,38, Private,9, Divorced, Sales,1,0,0,80, United-States, <=50K,0,0,0,0,0,1,0
300,48, Private,13, Married-civ-spouse, Adm-clerical,1,7688,0,40, United-States, >50K,1,1,1,0,0,0,0
301,21, Private,10, Never-married, Other-service,0,0,0,25, United-States, <=50K,0,0,0,0,0,0,0
302,31, Private,9, Married-civ-spouse, Transport-moving,1,0,0,45, United-States, >50K,0,1,0,0,0,1,0
303,55, Private,9, Married-civ-spouse, Sales,1,4386,0,40, United-States, >50K,1,1,0,0,0,1,0
304,24, Private,10, Married-civ-spouse, Adm-clerical,0,0,0,40, Laos, <=50K,0,0,0,0,0,0,0
305,43, Private,9, Divorced, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
306,26, Private,12, Never-married, Tech-support,1,0,0,45, United-States, <=50K,0,0,0,0,0,0,0
307,46, Private,12, Never-married, Prof-specialty,0,0,0,33, United-States, <=50K,0,0,0,0,0,0,0
308,35, Private,12, Married-civ-spouse, Adm-clerical,1,0,0,40, United-States, >50K,0,1,0,0,0,0,0
309,41, Self-emp-inc,10, Married-civ-spouse, Farming-fishing,1,0,0,54, United-States, >50K,0,1,0,0,0,0,0
310,26, Private,13, Never-married, Sales,1,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
311,34, Private,14, Married-civ-spouse, Exec-managerial,1,7298,0,35, Taiwan, >50K,1,1,0,0,0,0,1
312,19, ?,10, Never-married, ?,0,0,0,25, United-States, <=50K,0,0,0,0,0,0,0
313,36, Self-emp-not-inc,13, Divorced, Prof-specialty,0,0,0,40, United-States, >50K,0,1,1,0,0,0,0
314,22, Private,10, Never-married, Sales,1,0,0,15, United-States, <=50K,0,0,0,0,0,0,0
315,24, Private,10, Never-married, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
316,77, Self-emp-not-inc,10, Married-civ-spouse, Sales,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
317,22, Private,3, Married-civ-spouse, Machine-op-inspct,0,0,0,40, Mexico, <=50K,0,0,0,1,0,0,0
318,29, Private,10, Never-married, Tech-support,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
319,62, Private,9, Widowed, Other-service,0,0,0,24, United-States, <=50K,0,0,0,0,0,1,0
320,39, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
321,43, Private,10, Married-civ-spouse, Craft-repair,1,0,1485,50, United-States, <=50K,0,0,0,0,0,0,0
322,35, Private,9, Divorced, Transport-moving,1,0,0,45, United-States, <=50K,0,0,0,0,0,1,0
323,29, Private,7, Never-married, Exec-managerial,0,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
324,76, Self-emp-not-inc,14, Married-civ-spouse, Craft-repair,1,0,0,10, United-States, <=50K,0,0,0,0,0,0,1
325,63, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing,1,0,0,45, United-States, <=50K,0,0,0,0,0,1,0
326,23, ?,11, Never-married, ?,0,0,0,15, United-States, <=50K,0,0,0,0,0,0,0
327,43, Private,10, Married-civ-spouse, Prof-specialty,0,0,1887,50, United-States, >50K,0,1,0,0,0,0,0
328,58, Self-emp-not-inc,9, Married-civ-spouse, Handlers-cleaners,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
329,66, Private,9, Never-married, Transport-moving,1,2050,0,55, United-States, <=50K,1,0,0,0,0,1,0
330,41, Private,10, Never-married, Craft-repair,1,0,0,45, United-States, <=50K,0,0,0,0,0,0,0
331,26, Private,13, Never-married, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
332,47, Private,11, Never-married, Other-service,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
333,55, Local-gov,6, Married-civ-spouse, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
334,53, Private,9, Married-civ-spouse, Transport-moving,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
335,17, Private,3, Never-married, Other-service,1,0,0,48, Mexico, <=50K,0,0,0,1,0,0,0
336,30, Private,9, Never-married, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
337,49, Private,14, Never-married, Prof-specialty,1,0,0,60, United-States, <=50K,0,0,0,0,0,0,1
338,19, Private,9, Never-married, Sales,1,0,0,30, Haiti, <=50K,0,0,0,0,0,1,0
339,45, Private,9, Married-civ-spouse, Other-service,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
340,26, Private,12, Never-married, Sales,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
341,38, Private,11, Married-civ-spouse, Craft-repair,1,7298,0,40, United-States, >50K,1,1,0,0,0,0,0
342,36, State-gov,9, Married-civ-spouse, Protective-serv,1,7298,0,40, United-States, >50K,1,1,0,0,0,1,0
343,33, Private,9, Never-married, Farming-fishing,1,0,0,20, United-States, <=50K,0,0,0,0,0,1,0
344,22, State-gov,10, Never-married, Protective-serv,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
345,43, Self-emp-not-inc,13, Never-married, Sales,1,0,0,42, United-States, <=50K,0,0,1,0,0,0,0
346,67, ?,7, Married-civ-spouse, ?,1,0,0,8, United-States, <=50K,0,0,0,1,0,0,0
347,30, ?,11, Divorced, ?,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
348,56, Private,12, Married-spouse-absent, Other-service,1,0,0,25, Iran, <=50K,0,0,0,0,0,0,0
349,31, Private,13, Never-married, Prof-specialty,1,0,0,25, United-States, <=50K,0,0,1,0,0,0,0
350,33, Private,13, Married-civ-spouse, Exec-managerial,1,0,0,40, United-States, >50K,0,1,1,0,0,0,0
351,26, Private,9, Married-civ-spouse, Other-service,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
352,33, Private,13, Married-civ-spouse, Exec-managerial,1,0,0,40, United-States, >50K,0,1,1,0,0,0,0
353,46, Local-gov,7, Married-civ-spouse, Transport-moving,1,0,0,30, United-States, <=50K,0,0,0,1,0,0,0
354,59, ?,13, Married-civ-spouse, ?,1,0,0,40, United-States, >50K,0,1,1,0,0,0,0
355,38, Federal-gov,9, Married-civ-spouse, Adm-clerical,1,0,0,40, United-States, >50K,0,1,0,0,0,1,0
356,65, Private,7, Widowed, Other-service,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
357,40, Private,11, Married-civ-spouse, Tech-support,1,0,0,40, United-States, >50K,0,1,0,0,0,0,0
358,42, Private,9, Married-civ-spouse, Adm-clerical,0,0,0,35, United-States, <=50K,0,0,0,0,0,1,0
359,26, Self-emp-not-inc,5, Married-civ-spouse, Craft-repair,1,0,0,40, Portugal, <=50K,0,0,0,1,0,0,0
360,36, Private,6, Married-civ-spouse, Other-service,0,0,0,24, United-States, <=50K,0,0,0,1,0,0,0
361,62, Private,14, Married-civ-spouse, Prof-specialty,1,0,0,40, United-States, >50K,0,1,0,0,0,0,1
362,43, Private,13, Married-civ-spouse, Transport-moving,1,0,0,45, United-States, <=50K,0,0,1,0,0,0,0
363,43, Private,13, Divorced, Exec-managerial,1,0,1564,45, United-States, >50K,0,1,1,0,0,0,0
364,22, Private,9, Married-spouse-absent, Sales,1,0,0,55, United-States, <=50K,0,0,0,0,0,1,0
365,28, Private,9, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
366,56, Self-emp-not-inc,10, Married-civ-spouse, Sales,1,0,0,45, United-States, <=50K,0,0,0,0,0,0,0
367,22, Private,12, Never-married, Sales,0,0,0,15, United-States, <=50K,0,0,0,0,0,0,0
368,57, Private,13, Divorced, Exec-managerial,0,0,0,45, United-States, >50K,0,1,1,0,0,0,0
369,39, Private,9, Divorced, Sales,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
370,26, Federal-gov,10, Never-married, Adm-clerical,0,0,0,15, United-States, <=50K,0,0,0,0,0,0,0
371,17, Private,7, Never-married, Other-service,1,0,0,10, United-States, <=50K,0,0,0,1,0,0,0
372,40, State-gov,11, Married-civ-spouse, Machine-op-inspct,1,0,0,38, United-States, >50K,0,1,0,0,0,0,0
373,45, Private,9, Married-civ-spouse, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
374,44, Private,9, Never-married, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
375,20, Local-gov,10, Never-married, Adm-clerical,0,0,0,10, United-States, <=50K,0,0,0,0,0,0,0
376,33, Private,9, Married-civ-spouse, Craft-repair,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
377,23, Private,10, Never-married, Sales,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
378,46, Self-emp-not-inc,14, Divorced, Exec-managerial,1,0,0,30, United-States, <=50K,0,0,0,0,0,0,1
379,38, Private,9, Married-civ-spouse, Sales,1,0,0,50, United-States, <=50K,0,0,0,0,0,1,0
380,54, Private,9, Divorced, Transport-moving,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
381,46, Private,3, Divorced, Craft-repair,0,0,2339,45, United-States, <=50K,0,0,0,1,0,0,0
382,25, Private,10, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
383,46, Private,10, Divorced, Sales,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
384,36, Local-gov,10, Married-civ-spouse, Transport-moving,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
385,23, Private,9, Never-married, Other-service,0,0,0,25, United-States, <=50K,0,0,0,0,0,1,0
386,29, Private,9, Separated, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
387,44, Private,10, Married-civ-spouse, Adm-clerical,0,0,2415,6, United-States, >50K,0,1,0,0,0,0,0
388,19, Private,10, Never-married, Adm-clerical,0,0,0,16, United-States, <=50K,0,0,0,0,0,0,0
389,19, Private,9, Never-married, Other-service,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
390,35, Private,9, Married-civ-spouse, Other-service,0,0,0,40, United-States, >50K,0,1,0,0,0,1,0
391,27, Private,13, Never-married, Craft-repair,1,0,0,50, United-States, <=50K,0,0,1,0,0,0,0
392,46, Self-emp-not-inc,12, Separated, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
393,34, State-gov,13, Married-civ-spouse, Exec-managerial,1,7688,0,45, ?, >50K,1,1,1,0,0,0,0
394,34, Private,9, Never-married, Other-service,0,0,0,35, United-States, <=50K,0,0,0,0,0,1,0
395,44, Private,10, Married-civ-spouse, Tech-support,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
396,45, Private,10, Divorced, Handlers-cleaners,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
397,20, ?,9, Never-married, ?,0,0,0,35, United-States, <=50K,0,0,0,0,0,1,0
398,25, Private,13, Married-civ-spouse, Exec-managerial,1,0,0,55, United-States, >50K,0,1,1,0,0,0,0
399,52, Self-emp-inc,13, Married-civ-spouse, Exec-managerial,1,0,0,50, United-States, >50K,0,1,1,0,0,0,0
400,20, Private,10, Never-married, Handlers-cleaners,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
401,28, Private,10, Never-married, Other-service,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
402,50, State-gov,13, Married-civ-spouse, Protective-serv,1,0,0,40, United-States, >50K,0,1,1,0,0,0,0
403,34, Private,11, Divorced, Tech-support,0,0,0,64, United-States, <=50K,0,0,0,0,0,0,0
404,28, Private,4, Married-civ-spouse, Handlers-cleaners,1,0,2179,40, Puerto-Rico, <=50K,0,0,0,1,0,0,0
405,41, Private,14, Married-civ-spouse, Exec-managerial,1,0,1977,65, United-States, >50K,0,1,0,0,0,0,1
406,28, Private,9, Married-civ-spouse, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
407,46, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair,1,0,0,25, United-States, <=50K,0,0,0,0,0,1,0
408,28, ?,10, Married-civ-spouse, ?,0,0,1887,40, United-States, >50K,0,1,0,0,0,0,0
409,32, Private,10, Married-civ-spouse, Exec-managerial,1,0,0,50, United-States, <=50K,0,0,0,0,0,0,0
410,41, Local-gov,10, Divorced, Other-service,0,0,0,24, United-States, <=50K,0,0,0,0,0,0,0
411,24, Private,9, Never-married, Handlers-cleaners,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
412,33, Private,10, Divorced, Exec-managerial,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
413,46, Private,16, Married-civ-spouse, Exec-managerial,1,15024,0,60, United-States, >50K,1,1,0,0,1,0,0
414,31, State-gov,10, Married-civ-spouse, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
415,35, Private,8, Divorced, Craft-repair,1,0,0,50, United-States, >50K,0,1,0,0,0,1,0
416,52, Private,2, Married-civ-spouse, Machine-op-inspct,1,0,0,40, Mexico, <=50K,0,0,0,1,0,0,0
417,30, Private,7, Never-married, Other-service,0,0,0,19, United-States, <=50K,0,0,0,1,0,0,0
418,34, Local-gov,7, Separated, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
419,34, State-gov,9, Divorced, Transport-moving,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
420,20, Private,10, Married-civ-spouse, Sales,1,0,0,30, United-States, <=50K,0,0,0,0,0,0,0
421,17, Private,7, Never-married, Handlers-cleaners,1,2176,0,18, United-States, <=50K,1,0,0,1,0,0,0
422,32, State-gov,13, Married-civ-spouse, Exec-managerial,0,0,0,40, United-States, >50K,0,1,1,0,0,0,0
423,29, Private,9, Divorced, Farming-fishing,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
424,33, Private,6, Never-married, Craft-repair,0,0,0,35, United-States, <=50K,0,0,0,1,0,0,0
425,25, Private,9, Married-civ-spouse, Transport-moving,1,0,0,60, United-States, <=50K,0,0,0,0,0,1,0
426,36, Federal-gov,14, Never-married, Prof-specialty,1,0,1408,40, United-States, <=50K,0,0,0,0,0,0,1
427,23, Private,9, Never-married, Handlers-cleaners,1,0,0,72, Dominican-Republic, <=50K,0,0,0,0,0,1,0
428,63, Self-emp-inc,9, Married-civ-spouse, Exec-managerial,1,0,0,40, United-States, >50K,0,1,0,0,0,1,0
429,47, Local-gov,14, Married-civ-spouse, Prof-specialty,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,1
430,80, ?,9, Widowed, ?,1,0,0,24, United-States, <=50K,0,0,0,0,0,1,0
431,17, ?,7, Never-married, ?,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
432,40, Self-emp-not-inc,13, Married-spouse-absent, Prof-specialty,0,2174,0,40, United-States, <=50K,1,0,1,0,0,0,0
433,30, Private,12, Married-civ-spouse, Other-service,0,0,0,25, United-States, >50K,0,1,0,0,0,0,0
434,27, Private,10, Never-married, Craft-repair,1,0,1980,40, Philippines, <=50K,0,0,0,0,0,0,0
435,33, Private,14, Married-civ-spouse, Prof-specialty,1,0,0,50, United-States, >50K,0,1,0,0,0,0,1
436,34, Local-gov,9, Never-married, Farming-fishing,1,594,0,60, United-States, <=50K,1,0,0,0,0,1,0
437,34, Local-gov,10, Never-married, Protective-serv,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
438,23, Private,10, Married-civ-spouse, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
439,42, Local-gov,10, Married-civ-spouse, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
440,29, Private,13, Never-married, Prof-specialty,1,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
441,45, Private,9, Divorced, Adm-clerical,0,0,0,28, United-States, <=50K,0,0,0,0,0,1,0
442,24, Federal-gov,9, Never-married, Armed-Forces,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
443,44, Private,10, Married-civ-spouse, Prof-specialty,1,0,0,40, United-States, >50K,0,1,0,0,0,0,0
444,27, Private,5, Never-married, Craft-repair,1,0,0,40, Mexico, <=50K,0,0,0,1,0,0,0
445,20, Private,10, Never-married, Sales,1,0,0,35, United-States, <=50K,0,0,0,0,0,0,0
446,44, Private,9, Widowed, Exec-managerial,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
447,51, Private,9, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
448,20, Private,9, Married-civ-spouse, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
449,17, ?,7, Never-married, ?,0,0,0,5, United-States, <=50K,0,0,0,1,0,0,0
450,19, Private,9, Never-married, Machine-op-inspct,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
451,45, Self-emp-inc,10, Married-civ-spouse, Craft-repair,1,0,0,55, United-States, >50K,0,1,0,0,0,0,0
452,60, Private,9, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, >50K,0,1,0,0,0,1,0
453,42, Private,12, Married-civ-spouse, Exec-managerial,1,0,0,40, ?, >50K,0,1,0,0,0,0,0
454,44, Self-emp-not-inc,9, Married-civ-spouse, Sales,0,0,0,40, United-States, >50K,0,1,0,0,0,1,0
455,40, Private,11, Married-civ-spouse, Machine-op-inspct,1,0,0,40, United-States, >50K,0,1,0,0,0,0,0
456,30, Private,9, Married-civ-spouse, Exec-managerial,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
457,38, Private,10, Married-civ-spouse, Transport-moving,1,0,0,50, United-States, <=50K,0,0,0,0,0,0,0
458,23, Private,9, Married-civ-spouse, Transport-moving,1,0,0,60, United-States, <=50K,0,0,0,0,0,1,0
459,32, ?,10, Married-civ-spouse, ?,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
460,44, Private,12, Never-married, Farming-fishing,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
461,54, Local-gov,9, Married-civ-spouse, Transport-moving,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
462,32, Private,13, Married-civ-spouse, Prof-specialty,1,0,0,50, United-States, <=50K,0,0,1,0,0,0,0
463,50, Private,2, Married-spouse-absent, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
464,24, Private,13, Never-married, Tech-support,0,0,0,20, United-States, <=50K,0,0,1,0,0,0,0
465,37, Private,9, Married-civ-spouse, Adm-clerical,0,0,0,60, United-States, <=50K,0,0,0,0,0,1,0
466,52, Private,9, Divorced, Transport-moving,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
467,38, Private,10, Married-civ-spouse, Transport-moving,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
468,49, Private,14, Married-civ-spouse, Exec-managerial,1,0,1977,45, United-States, >50K,0,1,0,0,0,0,1
469,30, Private,13, Married-civ-spouse, Tech-support,0,0,0,16, United-States, >50K,0,1,1,0,0,0,0
470,60, Private,10, Never-married, Prof-specialty,1,0,0,40, United-States, >50K,0,1,0,0,0,0,0
471,22, ?,10, Never-married, ?,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
472,35, Private,9, Never-married, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
473,30, Private,9, Never-married, Transport-moving,1,0,0,60, United-States, <=50K,0,0,0,0,0,1,0
474,67, Private,11, Divorced, Other-service,0,0,0,24, United-States, <=50K,0,0,0,0,0,0,0
475,46, Private,13, Never-married, Craft-repair,0,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
